Time,GSR
'0:0:52.5,0.9544
'0:0:52.6,1.0079
'0:0:52.7,1.0231
'0:0:52.8,1.0241
'0:0:52.9,1.0232
'0:0:53.0,1.0286
'0:0:53.1,1.0411
'0:0:53.2,1.0242
'0:0:53.3,1.0176
'0:0:53.4,1.0057
'0:0:53.5,0.9972
'0:0:53.6,1.0116
'0:0:53.7,1.0252
'0:0:53.8,1.0312
'0:0:53.9,1.0274
'0:0:54.0,1.0214
'0:0:54.1,1.0201
'0:0:54.2,1.0197
'0:0:54.3,1.0197
'0:0:54.4,1.02
'0:0:54.5,1.0192
'0:0:54.6,1.0188
'0:0:54.7,1.0188
'0:0:54.8,1.0189
'0:0:54.9,1.0185
'0:0:55.0,1.0185
'0:0:55.1,1.0186
'0:0:55.2,1.0189
'0:0:55.3,1.0192
'0:0:55.4,1.0203
'0:0:55.5,1.021
'0:0:55.6,1.0213
'0:0:55.7,1.0212
'0:0:55.8,1.0216
'0:0:55.9,1.022
'0:0:56.0,1.0218
'0:0:56.1,1.0216
'0:0:56.2,1.0214
'0:0:56.3,1.0212
'0:0:56.4,1.0217
'0:0:56.5,1.0221
'0:0:56.6,1.0233
'0:0:56.7,1.0239
'0:0:56.8,1.0235
'0:0:56.9,1.0227
'0:0:57.0,1.0225
'0:0:57.1,1.0233
'0:0:57.2,1.0228
'0:0:57.3,1.0219
'0:0:57.4,1.0226
'0:0:57.5,1.023
'0:0:57.6,1.0218
'0:0:57.7,1.0219
'0:0:57.8,1.0218
'0:0:57.9,1.0217
'0:0:58.0,1.022
'0:0:58.1,1.0222
'0:0:58.2,1.0218
'0:0:58.3,1.0221
'0:0:58.4,1.0232
'0:0:58.5,1.0221
'0:0:58.6,1.0216
'0:0:58.7,1.021
'0:0:58.8,1.0204
'0:0:58.9,1.0206
'0:0:59.0,1.0213
'0:0:59.1,1.0139
'0:0:59.2,0.9814
'0:0:59.3,1.0055
'0:0:59.4,1.0239
'0:0:59.5,1.0334
'0:0:59.6,1.03
'0:0:59.7,1.0006
'0:0:59.8,0.9859
'0:0:59.9,1.0043
'0:1:0.0,1.0231
'0:1:0.1,1.0319
'0:1:0.2,1.0488
'0:1:0.3,1.032
'0:1:0.4,0.9866
'0:1:0.5,0.9822
'0:1:0.6,1.0074
'0:1:0.7,1.031
'0:1:0.8,1.0349
'0:1:0.9,0.982
'0:1:1.0,0.9627
'0:1:1.1,0.9835
'0:1:1.2,0.9933
'0:1:1.3,1.0021
'0:1:1.4,1.0208
'0:1:1.5,1.0247
'0:1:1.6,1.0192
'0:1:1.7,1.0167
'0:1:1.8,1.0165
'0:1:1.9,1.0159
'0:1:2.0,1.0157
'0:1:2.1,1.0141
'0:1:2.2,1.0152
'0:1:2.3,1.0174
'0:1:2.4,1.0184
'0:1:2.5,1.0193
'0:1:2.6,1.02
'0:1:2.7,1.0202
'0:1:2.8,1.0205
'0:1:2.9,1.021
'0:1:3.0,1.0226
'0:1:3.1,1.0219
'0:1:3.2,1.0214
'0:1:3.3,1.0208
'0:1:3.4,1.0205
'0:1:3.5,1.0207
'0:1:3.6,1.0206
'0:1:3.7,1.02
'0:1:3.8,1.0197
'0:1:3.9,1.0192
'0:1:4.0,1.019
'0:1:4.1,1.0192
'0:1:4.2,1.019
'0:1:4.3,1.0192
'0:1:4.4,1.0194
'0:1:4.5,1.0197
'0:1:4.6,1.0209
'0:1:4.7,1.0196
'0:1:4.8,1.0111
'0:1:4.9,1.0174
'0:1:5.0,1.0232
'0:1:5.1,1.0277
'0:1:5.2,1.0307
'0:1:5.3,1.032
'0:1:5.4,1.021
'0:1:5.5,1.0151
'0:1:5.6,1.0302
'0:1:5.7,1.0328
'0:1:5.8,1.0299
'0:1:5.9,1.0264
'0:1:6.0,1.0258
'0:1:6.1,1.0252
'0:1:6.2,1.0242
'0:1:6.3,1.0237
'0:1:6.4,1.023
'0:1:6.5,1.0216
'0:1:6.6,1.0211
'0:1:6.7,1.0209
'0:1:6.8,1.0211
'0:1:6.9,1.0216
'0:1:7.0,1.0218
'0:1:7.1,1.0214
'0:1:7.2,1.0208
'0:1:7.3,1.0208
'0:1:7.4,1.0208
'0:1:7.5,1.0207
'0:1:7.6,1.0207
'0:1:7.7,1.0204
'0:1:7.8,1.0202
'0:1:7.9,1.0199
'0:1:8.0,1.0191
'0:1:8.1,1.0187
'0:1:8.2,1.0184
'0:1:8.3,1.0183
'0:1:8.4,1.0183
'0:1:8.5,1.0185
'0:1:8.6,1.0197
'0:1:8.7,1.0202
'0:1:8.8,1.0206
'0:1:8.9,1.0215
'0:1:9.0,1.0227
'0:1:9.1,1.0222
'0:1:9.2,1.0198
'0:1:9.3,1.0187
'0:1:9.4,1.0184
'0:1:9.5,1.0178
'0:1:9.6,1.0171
'0:1:9.7,1.0152
'0:1:9.8,1.0162
'0:1:9.9,1.0168
'0:1:10.0,1.0164
'0:1:10.1,1.0164
'0:1:10.2,1.0173
'0:1:10.3,1.0172
'0:1:10.4,1.0136
'0:1:10.5,1.0069
'0:1:10.6,1.0092
'0:1:10.7,1.011
'0:1:10.8,1.0126
