,HR,BR,HRV,GSR,Feedback
2019-03-26 11:43:55,96,12.1,56.0,3.26948,0.0
2019-03-26 11:43:56,94,12.3,56.0,3.38979,0.0
2019-03-26 11:43:57,90,12.3,56.0,3.4791200000000004,0.0
2019-03-26 11:43:58,88,12.9,57.0,3.41322,0.0
2019-03-26 11:43:59,87,12.9,58.0,3.34129,0.0
2019-03-26 11:44:00,87,13.1,58.0,3.29968,0.0
2019-03-26 11:44:01,85,13.1,59.0,3.2826700000000004,0.0
2019-03-26 11:44:02,82,13.2,59.0,3.2812200000000002,0.0
2019-03-26 11:44:03,82,13.2,59.0,3.25349,0.0
2019-03-26 11:44:04,83,13.3,58.0,3.2279500000000008,0.0
2019-03-26 11:44:05,87,13.3,59.0,3.2081299999999997,0.0
2019-03-26 11:44:06,88,13.4,59.0,3.1870000000000003,0.0
2019-03-26 11:44:07,87,13.4,59.0,3.34168,0.0
2019-03-26 11:44:08,87,13.6,59.0,3.38686,0.0
2019-03-26 11:44:09,88,13.6,59.0,3.4131500000000004,0.0
2019-03-26 11:44:10,88,12.5,59.0,3.40454,0.0
2019-03-26 11:44:11,86,12.5,60.0,3.3405699999999996,0.0
2019-03-26 11:44:12,87,11.9,60.0,3.3007799999999996,0.0
2019-03-26 11:44:13,88,11.9,60.0,3.33534,0.0
2019-03-26 11:44:14,91,11.3,60.0,3.3781800000000004,0.0
2019-03-26 11:44:15,92,11.3,60.0,3.29643,0.0
2019-03-26 11:44:16,89,11.1,60.0,3.2525799999999996,0.0
2019-03-26 11:44:17,86,11.1,61.0,3.2822399999999994,0.0
2019-03-26 11:44:18,82,10.9,61.0,3.3027300000000004,0.0
2019-03-26 11:44:19,83,10.9,61.0,3.30749,0.0
2019-03-26 11:44:20,86,10.7,61.0,3.3140500000000004,0.0
2019-03-26 11:44:21,90,10.7,60.0,3.27962,0.0
2019-03-26 11:44:22,92,10.5,60.0,3.22442,0.0
2019-03-26 11:44:23,91,10.5,60.0,3.25404,0.0
2019-03-26 11:44:24,90,10.7,60.0,3.21128,0.0
2019-03-26 11:44:25,92,10.7,60.0,3.1825799999999997,0.0
2019-03-26 11:44:26,97,10.8,60.0,3.1431099999999996,0.0
2019-03-26 11:44:27,100,10.8,60.0,3.1666699999999994,0.0
2019-03-26 11:44:28,100,11.2,60.0,3.15295,0.0
2019-03-26 11:44:29,102,11.2,60.0,3.1295,0.0
2019-03-26 11:44:30,102,11.6,60.0,3.17785,0.0
2019-03-26 11:44:31,100,11.6,60.0,3.3065099999999994,0.0
2019-03-26 11:44:32,97,11.6,60.0,3.2824800000000005,0.0
2019-03-26 11:44:33,98,11.6,60.0,3.2169700000000008,0.0
2019-03-26 11:44:34,96,12.0,60.0,3.1809000000000003,0.0
2019-03-26 11:44:35,93,12.0,61.0,3.1596100000000003,0.0
2019-03-26 11:44:36,92,12.0,61.0,3.14111,0.0
2019-03-26 11:44:37,96,12.0,61.0,3.06906,0.0
2019-03-26 11:44:39,96,12.0,61.0,3.09849,0.0
2019-03-26 11:44:40,93,12.3,61.0,3.06909,0.0
2019-03-26 11:44:41,90,12.3,61.0,3.07502,0.0
2019-03-26 11:44:42,87,12.5,61.0,3.0587999999999997,0.0
2019-03-26 11:44:43,84,12.5,61.0,3.2201,0.0
2019-03-26 11:44:44,78,12.8,61.0,3.27372,0.0
2019-03-26 11:44:45,75,12.8,61.0,3.20251,0.0
2019-03-26 11:44:46,76,13.0,61.0,3.1899,0.0
2019-03-26 11:44:47,79,13.0,60.0,3.18095,0.0
2019-03-26 11:44:48,84,12.9,60.0,3.14398,0.0
2019-03-26 11:44:49,89,12.9,60.0,3.1156800000000002,0.0
2019-03-26 11:44:50,89,12.6,60.0,3.08234,0.0
2019-03-26 11:44:51,87,12.6,60.0,3.08971,0.0
2019-03-26 11:44:52,85,12.4,60.0,3.0770100000000005,0.0
2019-03-26 11:44:53,85,12.4,60.0,3.0751299999999993,0.0
2019-03-26 11:44:54,86,12.2,60.0,3.07203,0.0
2019-03-26 11:44:55,89,12.2,60.0,3.0542099999999994,0.0
2019-03-26 11:44:56,88,12.0,60.0,3.0423,0.0
2019-03-26 11:44:57,87,12.0,59.0,3.0809699999999998,0.0
2019-03-26 11:44:58,89,11.9,59.0,3.16031,0.0
2019-03-26 11:44:59,91,11.9,58.0,3.15203,0.0
2019-03-26 11:45:00,91,11.0,58.0,3.1732299999999998,0.0
2019-03-26 11:45:01,89,11.0,58.0,3.22808,0.0
2019-03-26 11:45:02,86,10.2,58.0,3.20413,0.0
2019-03-26 11:45:03,85,10.2,59.0,3.2303000000000006,0.0
2019-03-26 11:45:04,87,9.5,59.0,3.3110500000000003,0.0
2019-03-26 11:45:05,91,9.5,59.0,3.2776900000000007,0.0
2019-03-26 11:45:06,91,9.1,59.0,3.21389,0.0
2019-03-26 11:45:07,89,9.1,58.0,3.17726,0.0
2019-03-26 11:45:08,88,8.8,58.0,3.1536599999999995,0.0
2019-03-26 11:45:09,92,8.8,58.0,3.13502,0.0
2019-03-26 11:45:10,96,8.6,58.0,3.12245,0.0
2019-03-26 11:45:11,97,8.6,58.0,3.1121399999999992,0.0
2019-03-26 11:45:12,95,8.6,57.0,3.09598,0.0
2019-03-26 11:45:13,93,8.6,56.0,3.07942,0.0
2019-03-26 11:45:14,91,8.6,55.0,3.0636,0.0
2019-03-26 11:45:15,87,8.6,55.0,3.0492799999999995,0.0
2019-03-26 11:45:16,83,9.0,55.0,3.0354900000000002,0.0
2019-03-26 11:45:17,81,9.0,55.0,3.02222,0.0
2019-03-26 11:45:18,83,9.3,56.0,3.01989,0.0
2019-03-26 11:45:19,86,9.3,56.0,3.0107199999999996,0.0
2019-03-26 11:45:20,86,9.2,56.0,2.9947999999999997,0.0
2019-03-26 11:45:21,82,9.2,56.0,2.97813,0.0
2019-03-26 11:45:22,79,9.5,56.0,2.97066,0.0
2019-03-26 11:45:23,79,9.5,55.0,3.02946,0.0
2019-03-26 11:45:24,83,9.8,56.0,3.0485299999999995,0.0
2019-03-26 11:45:25,82,9.8,56.0,3.01671,0.0
2019-03-26 11:45:26,80,10.0,56.0,2.9883,0.0
2019-03-26 11:45:27,79,10.0,56.0,2.97836,0.0
2019-03-26 11:45:28,82,10.2,57.0,2.98162,0.0
2019-03-26 11:45:29,83,10.2,57.0,2.96755,0.0
2019-03-26 11:45:30,80,10.7,57.0,2.88403,0.0
2019-03-26 11:45:31,78,10.7,57.0,2.9266199999999998,0.0
2019-03-26 11:45:32,77,10.8,57.0,2.9320399999999998,0.0
2019-03-26 11:45:33,83,10.8,57.0,2.95391,0.0
2019-03-26 11:45:34,86,10.9,57.0,2.9328099999999995,0.0
2019-03-26 11:45:35,84,10.9,57.0,2.9110299999999993,0.0
2019-03-26 11:45:36,82,11.0,57.0,2.8371700000000004,0.0
2019-03-26 11:45:37,85,11.0,57.0,2.9312200000000006,0.0
2019-03-26 11:45:38,89,11.1,56.0,2.89597,0.0
2019-03-26 11:45:39,95,11.1,56.0,2.88355,0.0
2019-03-26 11:45:40,95,11.5,56.0,2.8802700000000003,0.0
2019-03-26 11:45:41,91,11.5,56.0,2.9313,0.0
2019-03-26 11:45:42,88,11.5,56.0,2.9608000000000003,0.0
2019-03-26 11:45:43,88,11.5,56.0,2.94877,0.0
2019-03-26 11:45:44,86,11.9,56.0,2.9298,0.0
2019-03-26 11:45:45,84,11.9,56.0,2.9304299999999994,0.0
2019-03-26 11:45:46,86,11.9,55.0,2.92157,0.0
2019-03-26 11:45:47,89,11.9,55.0,2.90978,0.0
2019-03-26 11:45:48,89,12.2,55.0,2.89561,0.0
2019-03-26 11:45:49,88,12.2,55.0,2.88563,0.0
2019-03-26 11:45:50,89,12.2,54.0,2.8757,0.0
2019-03-26 11:45:51,90,12.2,54.0,2.86595,0.0
2019-03-26 11:45:52,87,12.5,54.0,2.85588,0.0
2019-03-26 11:45:53,83,12.5,54.0,2.84643,0.0
2019-03-26 11:45:54,79,12.7,53.0,2.83722,0.0
2019-03-26 11:45:55,79,12.7,53.0,2.82803,0.0
2019-03-26 11:45:56,84,12.6,53.0,2.8201,0.0
2019-03-26 11:45:57,85,12.6,53.0,2.81258,0.0
2019-03-26 11:45:58,83,12.9,54.0,2.8109699999999997,0.0
2019-03-26 11:45:59,82,12.9,54.0,2.8608299999999995,0.0
2019-03-26 11:46:00,82,12.8,54.0,2.90147,0.0
2019-03-26 11:46:01,82,12.8,54.0,2.8035200000000002,0.0
2019-03-26 11:46:02,83,13.0,54.0,2.8921899999999994,0.0
2019-03-26 11:46:03,85,13.0,54.0,2.85269,0.0
2019-03-26 11:46:04,88,12.9,54.0,2.83983,0.0
2019-03-26 11:46:05,91,12.9,54.0,2.85843,0.0
2019-03-26 11:46:06,90,12.8,54.0,2.9920699999999996,0.0
2019-03-26 11:46:07,85,12.8,54.0,3.03525,0.0
2019-03-26 11:46:08,82,12.7,54.0,2.9905099999999996,0.0
2019-03-26 11:46:09,80,12.7,54.0,2.95373,0.0
2019-03-26 11:46:10,81,12.7,53.0,2.92973,0.0
2019-03-26 11:46:11,84,12.7,53.0,2.91683,0.0
2019-03-26 11:46:12,92,12.3,53.0,2.90969,0.0
2019-03-26 11:46:13,94,12.3,53.0,2.9113699999999993,0.0
2019-03-26 11:46:14,92,12.3,53.0,2.9048900000000004,0.0
2019-03-26 11:46:15,88,12.3,54.0,2.89175,0.0
2019-03-26 11:46:16,84,12.3,54.0,2.87925,0.0
2019-03-26 11:46:17,87,12.3,54.0,2.8698799999999998,0.0
2019-03-26 11:46:18,89,12.2,53.0,2.86766,0.0
2019-03-26 11:46:19,89,12.2,53.0,2.86558,0.0
2019-03-26 11:46:20,88,12.2,53.0,2.8545399999999996,0.0
2019-03-26 11:46:21,88,12.2,53.0,2.84318,0.0
2019-03-26 11:46:22,90,11.9,53.0,2.81467,0.0
2019-03-26 11:46:23,91,11.9,53.0,2.8453099999999996,0.0
2019-03-26 11:46:24,91,11.9,53.0,2.8408200000000003,0.0
2019-03-26 11:46:25,89,11.9,53.0,2.8312099999999996,0.0
2019-03-26 11:46:26,90,11.9,53.0,2.8237,0.0
2019-03-26 11:46:27,94,11.9,53.0,2.8141499999999997,0.0
2019-03-26 11:46:28,93,11.9,53.0,2.80441,0.0
2019-03-26 11:46:29,90,11.9,53.0,2.7969899999999996,0.0
2019-03-26 11:46:30,91,11.9,53.0,2.78966,0.0
2019-03-26 11:46:31,94,11.9,53.0,2.79551,0.0
2019-03-26 11:46:32,97,11.9,53.0,2.79088,0.0
2019-03-26 11:46:33,96,11.9,53.0,2.7789900000000003,0.0
2019-03-26 11:46:34,93,11.9,52.0,2.77075,0.0
2019-03-26 11:46:35,89,11.9,53.0,2.8128100000000003,0.0
2019-03-26 11:46:36,89,11.9,53.0,2.8684000000000003,0.0
2019-03-26 11:46:37,89,11.9,52.0,2.79583,0.0
2019-03-26 11:46:38,88,11.9,52.0,2.85108,0.0
2019-03-26 11:46:39,87,11.9,52.0,2.9241200000000003,0.0
2019-03-26 11:46:40,89,11.9,52.0,3.04616,0.0
2019-03-26 11:46:41,94,11.9,52.0,3.35574,0.0
2019-03-26 11:46:42,94,12.2,52.0,3.5295500000000004,0.0
2019-03-26 11:46:43,90,12.2,52.0,3.4027000000000003,0.0
2019-03-26 11:46:44,85,12.2,52.0,3.39576,0.0
2019-03-26 11:46:45,81,12.2,52.0,3.3403600000000004,0.0
2019-03-26 11:46:46,78,12.5,52.0,3.30668,0.0
2019-03-26 11:46:47,82,12.5,52.0,3.27355,0.0
2019-03-26 11:46:48,83,12.7,52.0,3.2550800000000004,0.0
2019-03-26 11:46:49,80,12.7,52.0,3.23506,0.0
2019-03-26 11:46:50,78,12.9,53.0,3.21772,0.0
2019-03-26 11:46:51,80,12.9,53.0,3.1996499999999997,0.0
2019-03-26 11:46:52,84,13.1,53.0,3.1801000000000004,0.0
2019-03-26 11:46:53,88,13.1,53.0,3.1704,0.0
2019-03-26 11:46:54,87,13.3,53.0,3.16168,0.0
2019-03-26 11:46:55,90,13.3,53.0,3.1546399999999997,0.0
2019-03-26 11:46:56,95,13.5,53.0,3.13813,0.0
2019-03-26 11:46:57,97,13.5,53.0,3.1240099999999997,0.0
2019-03-26 11:46:58,96,13.6,53.0,3.13544,0.0
2019-03-26 11:46:59,95,13.6,53.0,3.12124,0.0
2019-03-26 11:47:00,96,13.8,53.0,3.09934,0.0
2019-03-26 11:47:01,96,13.8,53.0,3.08102,0.0
2019-03-26 11:47:02,92,13.9,53.0,3.1745,0.0
2019-03-26 11:47:03,90,13.9,53.0,3.3037,0.0
2019-03-26 11:47:04,93,14.0,53.0,3.28003,0.0
2019-03-26 11:47:05,94,14.0,54.0,3.2856899999999998,0.0
2019-03-26 11:47:06,93,14.1,54.0,3.2488099999999998,0.0
2019-03-26 11:47:07,95,14.1,54.0,3.1998799999999994,0.0
2019-03-26 11:47:08,100,13.9,54.0,3.1876400000000005,0.0
2019-03-26 11:47:09,103,13.9,54.0,3.1999699999999995,0.0
2019-03-26 11:47:10,106,13.7,54.0,3.2126600000000005,0.0
2019-03-26 11:47:11,103,13.7,53.0,3.35267,0.0
2019-03-26 11:47:12,100,13.8,53.0,3.4141399999999997,0.0
2019-03-26 11:47:13,98,13.8,52.0,3.36357,0.0
2019-03-26 11:47:14,95,13.7,53.0,3.32877,0.0
2019-03-26 11:47:15,96,13.7,51.0,3.3118000000000003,0.0
2019-03-26 11:47:16,98,13.5,51.0,3.2944400000000003,0.0
2019-03-26 11:47:17,96,13.5,51.0,3.398650000000001,0.0
2019-03-26 11:47:18,93,13.2,51.0,3.48867,0.0
2019-03-26 11:47:19,95,13.2,51.0,3.42552,0.0
2019-03-26 11:47:20,99,12.9,51.0,3.3729200000000006,0.0
2019-03-26 11:47:21,102,12.9,51.0,3.35242,0.0
2019-03-26 11:47:22,102,12.7,51.0,3.3288800000000003,0.0
2019-03-26 11:47:23,99,12.7,51.0,3.3084200000000004,0.0
2019-03-26 11:47:24,93,12.4,51.0,3.29955,0.0
2019-03-26 11:47:25,90,12.4,51.0,3.27559,0.0
2019-03-26 11:47:26,91,11.2,51.0,3.2511500000000004,0.0
2019-03-26 11:47:27,96,11.2,51.0,3.23361,0.0
2019-03-26 11:47:28,97,11.1,51.0,3.2555699999999996,0.0
2019-03-26 11:47:29,95,11.1,51.0,3.34582,0.0
2019-03-26 11:47:30,92,10.9,51.0,3.3346000000000005,0.0
2019-03-26 11:47:31,90,10.9,51.0,3.3225500000000006,0.0
2019-03-26 11:47:32,91,10.8,51.0,3.3061999999999996,0.0
2019-03-26 11:47:33,92,10.8,51.0,3.31815,0.0
2019-03-26 11:47:34,87,10.8,52.0,3.4123000000000006,0.0
2019-03-26 11:47:35,83,10.8,52.0,3.34322,0.0
2019-03-26 11:47:36,81,10.9,51.0,3.2958200000000004,0.0
2019-03-26 11:47:37,87,10.9,51.0,3.2669599999999996,0.0
2019-03-26 11:47:38,91,10.9,51.0,3.2582,0.0
2019-03-26 11:47:39,91,10.9,51.0,3.3204700000000003,0.0
2019-03-26 11:47:40,87,10.1,51.0,3.3585000000000003,0.0
2019-03-26 11:47:41,86,10.1,51.0,3.455389999999999,0.0
2019-03-26 11:47:42,87,9.4,52.0,3.5542499999999997,0.0
2019-03-26 11:47:43,86,9.4,52.0,3.46481,0.0
2019-03-26 11:47:44,82,9.1,53.0,3.3597100000000006,0.0
2019-03-26 11:47:45,82,9.1,52.0,3.42731,0.0
2019-03-26 11:47:46,88,8.8,52.0,3.4934999999999996,0.0
2019-03-26 11:47:47,93,8.8,53.0,3.44795,0.0
2019-03-26 11:47:48,93,8.8,53.0,3.4226499999999995,0.0
2019-03-26 11:47:49,90,8.8,53.0,3.3976600000000006,0.0
2019-03-26 11:47:50,86,8.8,53.0,3.36922,0.0
2019-03-26 11:47:51,86,8.8,53.0,3.34222,0.0
2019-03-26 11:47:52,88,8.8,53.0,3.31907,0.0
2019-03-26 11:47:53,88,8.8,52.0,3.3,0.0
2019-03-26 11:47:54,86,9.1,52.0,3.28103,0.0
2019-03-26 11:47:55,88,9.1,52.0,3.26687,0.0
2019-03-26 11:47:56,91,9.4,52.0,3.2633,0.0
2019-03-26 11:47:57,92,9.4,52.0,3.24584,0.0
2019-03-26 11:47:58,89,10.0,52.0,3.22547,0.0
2019-03-26 11:47:59,89,10.0,52.0,3.2088600000000005,0.0
2019-03-26 11:48:00,91,10.2,52.0,3.2231500000000004,0.0
2019-03-26 11:48:01,93,10.2,52.0,3.2750500000000002,0.0
2019-03-26 11:48:02,91,10.9,52.0,3.25838,0.0
2019-03-26 11:48:03,88,10.9,52.0,3.2389400000000004,0.0
2019-03-26 11:48:04,89,11.3,52.0,3.2629200000000003,0.0
2019-03-26 11:48:05,92,11.3,52.0,3.26145,0.0
2019-03-26 11:48:07,91,12.0,52.0,3.2125,0.0
2019-03-26 11:48:08,89,12.3,52.0,3.1968299999999994,0.0
2019-03-26 11:48:09,93,12.3,52.0,3.1810199999999997,0.0
2019-03-26 11:48:10,95,12.6,52.0,3.1510299999999996,0.0
2019-03-26 11:48:12,90,13.1,52.0,3.1437200000000005,0.0
2019-03-26 11:48:13,87,13.1,52.0,3.1905200000000002,0.0
2019-03-26 11:48:14,83,13.3,52.0,3.3812100000000003,0.0
2019-03-26 11:48:15,83,13.3,52.0,3.4954499999999995,0.0
2019-03-26 11:48:16,86,13.8,52.0,3.4451300000000002,0.0
2019-03-26 11:48:17,86,13.8,52.0,3.3862700000000006,0.0
2019-03-26 11:48:18,85,13.9,52.0,3.34942,0.0
2019-03-26 11:48:19,86,13.9,53.0,3.32505,0.0
2019-03-26 11:48:20,90,14.0,53.0,3.30595,0.0
2019-03-26 11:48:21,90,14.0,53.0,3.288570000000001,0.0
2019-03-26 11:48:22,87,13.8,52.0,3.27919,0.0
2019-03-26 11:48:23,84,13.8,53.0,3.3269400000000005,0.0
2019-03-26 11:48:24,88,13.6,53.0,3.3535000000000004,0.0
2019-03-26 11:48:25,91,13.6,53.0,3.34919,0.0
2019-03-26 11:48:26,90,13.5,53.0,3.31904,0.0
2019-03-26 11:48:27,89,13.5,53.0,3.2806599999999997,0.0
2019-03-26 11:48:28,90,13.3,53.0,3.2866899999999992,0.0
2019-03-26 11:48:29,93,13.3,53.0,3.288290000000001,0.0
2019-03-26 11:48:30,97,13.2,53.0,3.37937,0.0
2019-03-26 11:48:31,97,13.2,53.0,3.3322399999999996,0.0
2019-03-26 11:48:32,94,13.1,53.0,3.3372200000000007,0.0
2019-03-26 11:48:33,91,13.1,53.0,3.4068200000000006,0.0
2019-03-26 11:48:34,91,13.0,53.0,3.3666600000000004,0.0
2019-03-26 11:48:35,96,13.0,53.0,3.3225299999999995,0.0
2019-03-26 11:48:36,99,12.6,53.0,3.3259300000000005,0.0
2019-03-26 11:48:37,100,12.6,53.0,3.3286100000000003,0.0
2019-03-26 11:48:38,102,12.5,53.0,3.2894900000000007,0.0
2019-03-26 11:48:39,104,12.5,54.0,3.2649,0.0
2019-03-26 11:48:40,104,12.5,54.0,3.2480800000000003,0.0
2019-03-26 11:48:41,99,12.5,53.0,3.23202,0.0
2019-03-26 11:48:42,95,12.5,53.0,3.21738,0.0
2019-03-26 11:48:43,93,12.5,53.0,3.2785,0.0
2019-03-26 11:48:44,89,12.4,53.0,3.6317099999999995,0.0
2019-03-26 11:48:45,88,12.4,54.0,4.10422,0.0
2019-03-26 11:48:46,89,12.4,55.0,4.49672,0.0
2019-03-26 11:48:47,88,12.4,55.0,4.869339999999999,0.0
2019-03-26 11:48:48,87,12.3,55.0,5.17235,0.0
2019-03-26 11:48:49,91,12.3,55.0,5.32282,0.0
2019-03-26 11:48:50,93,12.6,55.0,5.246090000000001,0.0
2019-03-26 11:48:51,94,12.6,55.0,5.17375,0.0
2019-03-26 11:48:52,96,12.5,55.0,4.99195,0.0
2019-03-26 11:48:53,96,12.5,55.0,4.87364,0.0
2019-03-26 11:48:54,93,12.8,55.0,5.13311,0.0
2019-03-26 11:48:55,90,12.8,55.0,5.35665,0.0
2019-03-26 11:48:56,88,13.3,55.0,5.3299199999999995,0.0
2019-03-26 11:48:57,87,13.3,55.0,5.36353,0.0
2019-03-26 11:48:58,87,13.8,55.0,5.515079999999999,0.0
2019-03-26 11:48:59,83,13.8,54.0,5.59289,0.0
2019-03-26 11:49:00,82,14.5,54.0,5.64981,0.0
2019-03-26 11:49:01,87,14.5,55.0,5.58237,0.0
2019-03-26 11:49:02,92,14.8,55.0,5.630039999999999,0.0
2019-03-26 11:49:03,94,14.8,56.0,5.49846,0.0
2019-03-26 11:49:04,91,15.5,56.0,5.4869699999999995,0.0
2019-03-26 11:49:05,89,15.5,56.0,5.33523,0.0
2019-03-26 11:49:06,87,15.7,55.0,5.19158,0.0
2019-03-26 11:49:07,84,15.7,55.0,5.352949999999999,0.0
2019-03-26 11:49:08,85,15.9,55.0,5.53484,0.0
2019-03-26 11:49:09,82,15.9,55.0,5.366829999999999,0.0
2019-03-26 11:49:10,80,15.8,54.0,5.282539999999999,0.0
2019-03-26 11:49:11,79,15.8,55.0,5.267920000000001,0.0
2019-03-26 11:49:12,81,16.1,55.0,5.194660000000001,0.0
2019-03-26 11:49:13,83,16.1,55.0,5.12861,0.0
2019-03-26 11:49:14,87,16.0,55.0,5.24281,0.0
2019-03-26 11:49:15,91,16.0,55.0,5.28116,0.0
2019-03-26 11:49:16,96,15.6,56.0,5.491020000000001,0.0
2019-03-26 11:49:17,93,15.6,56.0,5.39621,0.0
2019-03-26 11:49:18,89,14.9,55.0,5.1718,0.0
2019-03-26 11:49:19,89,14.9,56.0,5.022640000000001,0.0
2019-03-26 11:49:20,91,14.0,56.0,4.94576,0.0
2019-03-26 11:49:21,89,14.0,56.0,4.89241,0.0
2019-03-26 11:49:22,88,13.5,56.0,4.862319999999999,0.0
2019-03-26 11:49:23,86,13.5,56.0,4.89747,0.0
2019-03-26 11:49:24,86,12.8,56.0,4.957859999999999,0.0
2019-03-26 11:49:25,86,12.8,56.0,5.07406,0.0
2019-03-26 11:49:26,85,12.1,56.0,4.972709999999999,0.0
2019-03-26 11:49:27,86,12.1,56.0,4.87,0.0
2019-03-26 11:49:28,84,11.8,56.0,4.90016,0.0
2019-03-26 11:49:29,84,11.8,56.0,4.97429,0.0
2019-03-26 11:49:30,84,11.5,57.0,5.019350000000001,0.0
2019-03-26 11:49:31,81,11.5,57.0,5.06212,0.0
2019-03-26 11:49:32,80,11.0,57.0,4.980269999999999,0.0
2019-03-26 11:49:33,83,11.0,56.0,5.10942,0.0
2019-03-26 11:49:34,88,10.5,56.0,5.05224,0.0
2019-03-26 11:49:35,92,10.5,56.0,4.888690000000001,0.0
2019-03-26 11:49:36,94,10.0,56.0,4.78296,0.0
2019-03-26 11:49:37,92,10.0,56.0,4.72654,0.0
2019-03-26 11:49:38,88,9.9,56.0,4.683380000000001,0.0
2019-03-26 11:49:39,87,9.9,56.0,4.68821,0.0
2019-03-26 11:49:40,87,9.9,56.0,4.826839999999999,0.0
2019-03-26 11:49:41,83,9.9,56.0,4.96327,0.0
2019-03-26 11:49:42,80,9.8,56.0,4.999840000000001,0.0
2019-03-26 11:49:43,83,9.8,56.0,5.037380000000001,0.0
2019-03-26 11:49:44,84,9.7,56.0,4.91771,0.0
2019-03-26 11:49:45,83,9.7,56.0,4.89489,0.0
2019-03-26 11:49:46,82,9.9,56.0,4.7639,0.0
2019-03-26 11:49:47,85,9.9,56.0,4.79533,0.0
2019-03-26 11:49:48,86,10.1,57.0,4.71734,0.0
2019-03-26 11:49:49,89,10.1,57.0,4.68029,0.0
2019-03-26 11:49:50,88,10.6,57.0,4.64606,0.0
2019-03-26 11:49:51,86,10.6,57.0,4.599880000000001,0.0
2019-03-26 11:49:52,84,11.0,57.0,4.559340000000001,0.0
2019-03-26 11:49:53,86,11.0,57.0,4.55732,0.0
2019-03-26 11:49:54,90,11.4,57.0,4.77177,0.0
2019-03-26 11:49:55,95,11.4,57.0,5.05514,0.0
2019-03-26 11:49:56,99,12.1,57.0,5.134690000000001,0.0
2019-03-26 11:49:57,96,12.1,57.0,5.1756,0.0
2019-03-26 11:49:58,93,12.4,57.0,5.01387,0.0
2019-03-26 11:49:59,92,12.4,57.0,4.85951,0.0
2019-03-26 11:50:00,95,12.6,58.0,4.77505,0.0
2019-03-26 11:50:01,99,12.6,58.0,4.723180000000001,0.0
2019-03-26 11:50:02,99,12.6,58.0,4.913139999999999,0.0
2019-03-26 11:50:03,97,12.6,58.0,5.163459999999999,0.0
2019-03-26 11:50:04,95,12.8,58.0,5.245410000000001,0.0
2019-03-26 11:50:05,96,12.8,58.0,5.30381,0.0
2019-03-26 11:50:06,88,13.1,58.0,5.1684399999999995,0.0
2019-03-26 11:50:07,83,13.1,58.0,5.16801,0.0
2019-03-26 11:50:08,82,13.3,59.0,5.436450000000001,0.0
2019-03-26 11:50:09,85,13.3,60.0,5.364520000000001,0.0
2019-03-26 11:50:10,88,13.5,61.0,5.206310000000001,0.0
2019-03-26 11:50:11,94,13.5,62.0,5.267470000000001,0.0
2019-03-26 11:50:12,95,13.7,63.0,5.18837,0.0
2019-03-26 11:50:13,93,13.7,63.0,5.04765,0.0
2019-03-26 11:50:14,90,13.9,64.0,4.94996,0.0
2019-03-26 11:50:15,87,13.9,65.0,4.886439999999999,0.0
2019-03-26 11:50:16,84,12.5,67.0,4.84377,0.0
2019-03-26 11:50:17,84,12.5,67.0,4.80889,0.0
2019-03-26 11:50:18,82,11.3,68.0,4.77659,0.0
2019-03-26 11:50:19,84,11.3,67.0,4.8634699999999995,0.0
2019-03-26 11:50:20,85,10.1,68.0,4.946409999999999,0.0
2019-03-26 11:50:21,84,10.1,68.0,4.86895,0.0
2019-03-26 11:50:22,85,9.4,68.0,4.7832099999999995,0.0
2019-03-26 11:50:23,86,9.4,68.0,4.734070000000001,0.0
2019-03-26 11:50:24,89,8.8,68.0,4.70304,0.0
2019-03-26 11:50:25,94,8.8,68.0,4.7610600000000005,0.0
2019-03-26 11:50:26,99,8.2,68.0,4.77857,0.0
2019-03-26 11:50:27,98,8.2,68.0,4.70413,0.0
2019-03-26 11:50:28,96,8.0,68.0,4.658090000000001,0.0
2019-03-26 11:50:29,94,8.0,68.0,4.6579,0.0
2019-03-26 11:50:30,90,7.8,68.0,4.71034,0.0
2019-03-26 11:50:31,89,7.8,69.0,4.8782,0.0
2019-03-26 11:50:32,92,7.6,69.0,4.90919,0.0
2019-03-26 11:50:33,92,7.6,69.0,4.80058,0.0
2019-03-26 11:50:34,88,7.8,69.0,4.69227,0.0
2019-03-26 11:50:35,85,7.8,69.0,4.639950000000001,0.0
2019-03-26 11:50:36,88,7.9,69.0,4.61603,0.0
2019-03-26 11:50:37,93,7.9,69.0,4.56348,0.0
2019-03-26 11:50:38,94,8.0,69.0,4.52014,0.0
2019-03-26 11:50:39,92,8.0,69.0,4.59158,0.0
2019-03-26 11:50:40,88,8.4,69.0,4.74513,0.0
2019-03-26 11:50:41,87,8.4,68.0,4.81502,0.0
2019-03-26 11:50:42,90,8.7,68.0,4.868849999999999,0.0
2019-03-26 11:50:43,86,8.7,69.0,4.73543,0.0
2019-03-26 11:50:44,83,9.1,69.0,4.608639999999999,0.0
2019-03-26 11:50:45,84,9.1,69.0,4.5445,0.0
2019-03-26 11:50:46,87,9.4,69.0,4.47906,0.0
2019-03-26 11:50:47,89,9.4,68.0,4.43674,0.0
2019-03-26 11:50:48,88,9.3,68.0,4.2854,0.0
2019-03-26 11:50:49,85,9.3,68.0,4.441470000000001,0.0
2019-03-26 11:50:50,83,9.6,68.0,4.09529,0.0
2019-03-26 11:50:51,79,9.6,67.0,4.21495,0.0
2019-03-26 11:50:52,77,9.8,67.0,4.43067,0.0
