Time, GSR
'0:1:20.6,1.989
'0:1:20.7,1.9878
'0:1:20.8,1.9868
'0:1:20.9,1.9857
'0:1:21.0,1.9844
'0:1:21.1,1.9831
'0:1:21.2,1.9819
'0:1:21.3,1.9806
'0:1:21.4,1.9796
'0:1:21.5,1.9788
'0:1:21.6,1.9777
'0:1:21.7,1.9769
'0:1:21.8,1.9764
'0:1:21.9,1.9756
'0:1:22.0,1.9749
'0:1:22.1,1.9742
'0:1:22.2,1.9739
'0:1:22.3,1.9733
'0:1:22.4,1.9728
'0:1:22.5,1.9723
'0:1:22.6,1.9723
'0:1:22.7,1.9722
'0:1:22.8,1.972
'0:1:22.9,1.9718
'0:1:23.0,1.9725
'0:1:23.1,1.9734
'0:1:23.2,1.975
'0:1:23.3,1.9768
'0:1:23.4,1.9776
'0:1:23.5,1.9791
'0:1:23.6,1.9804
'0:1:23.7,1.9815
'0:1:23.8,1.9828
'0:1:23.9,1.9838
'0:1:24.0,1.9852
'0:1:24.1,1.9868
'0:1:24.2,1.9886
'0:1:24.3,1.9903
'0:1:24.4,1.9913
'0:1:24.5,1.9921
'0:1:24.6,1.9932
'0:1:24.7,1.994
'0:1:24.8,1.9943
'0:1:24.9,1.9945
'0:1:25.0,1.9946
'0:1:25.1,1.9963
'0:1:25.2,1.999
'0:1:25.3,2.0017
'0:1:25.4,2.0048
'0:1:25.5,2.0067
'0:1:25.6,2.0096
'0:1:25.7,2.0209
'0:1:25.8,2.026
'0:1:25.9,2.0099
'0:1:26.0,1.9987
'0:1:26.1,2.0074
'0:1:26.2,2.0138
'0:1:26.3,2.013
'0:1:26.4,1.9972
'0:1:26.5,1.9921
'0:1:26.6,1.9974
'0:1:26.7,1.9932
'0:1:26.8,1.9971
'0:1:26.9,2.0054
'0:1:27.0,2.0162
'0:1:27.1,2.0198
'0:1:27.2,2.0103
'0:1:27.3,2.0232
'0:1:27.4,2.0377
'0:1:27.5,2.0548
'0:1:27.6,2.07
'0:1:27.7,2.0575
'0:1:27.8,2.0619
'0:1:27.9,2.0657
'0:1:28.0,2.0785
'0:1:28.1,2.0844
'0:1:28.2,2.0926
'0:1:28.3,2.0813
'0:1:28.4,2.0768
'0:1:28.5,2.0788
'0:1:28.6,2.083
'0:1:28.7,2.0795
'0:1:28.8,2.0792
'0:1:28.9,2.0909
'0:1:29.0,2.0917
'0:1:29.1,2.079
'0:1:29.2,2.0709
'0:1:29.3,2.0735
'0:1:29.4,2.0869
'0:1:29.5,2.1008
'0:1:29.6,2.0835
'0:1:29.7,2.0629
'0:1:29.8,2.067
'0:1:29.9,2.0773
'0:1:30.0,2.086
'0:1:30.1,2.0793
'0:1:30.2,2.0737
'0:1:30.3,2.0589
'0:1:30.4,2.0616
'0:1:30.5,2.0732
'0:1:30.6,2.0719
'0:1:30.7,2.0667
'0:1:30.8,2.0626
'0:1:30.9,2.0542
'0:1:31.0,2.0672
'0:1:31.1,2.0707
'0:1:31.2,2.0647
'0:1:31.3,2.0561
'0:1:31.4,2.0379
'0:1:31.5,2.0565
'0:1:31.6,2.0735
'0:1:31.7,2.076
'0:1:31.8,2.0621
'0:1:31.9,2.0565
'0:1:32.0,2.0527
'0:1:32.1,2.0805
'0:1:32.2,2.087
'0:1:32.3,2.0661
'0:1:32.4,2.0611
'0:1:32.5,2.0606
'0:1:32.6,2.0682
'0:1:32.7,2.0705
'0:1:32.8,2.0768
'0:1:32.9,2.0695
'0:1:33.0,2.0608
'0:1:33.1,2.0583
'0:1:33.2,2.0542
'0:1:33.3,2.051
'0:1:33.4,2.0522
'0:1:33.5,2.05
'0:1:33.6,2.0469
'0:1:33.7,2.0418
'0:1:33.8,2.0389
'0:1:33.9,2.0376
'0:1:34.0,2.0356
'0:1:34.1,2.0341
'0:1:34.2,2.0323
'0:1:34.3,2.0312
'0:1:34.4,2.0305
'0:1:34.5,2.0299
'0:1:34.6,2.0299
'0:1:34.7,2.0299
'0:1:34.8,2.0312
'0:1:34.9,2.0322
'0:1:35.0,2.0317
'0:1:35.1,2.0294
'0:1:35.2,2.0291
'0:1:35.3,2.0288
'0:1:35.4,2.0288
'0:1:35.5,2.0291
'0:1:35.6,2.0294
'0:1:35.7,2.0301
'0:1:35.8,2.0309
'0:1:35.9,2.0314
'0:1:36.0,2.0318
'0:1:36.1,2.0317
'0:1:36.2,2.0312
'0:1:36.3,2.035
'0:1:36.4,2.0358
'0:1:36.5,2.0374
'0:1:36.6,2.0377
'0:1:36.7,2.0384
'0:1:36.8,2.0392
'0:1:36.9,2.0403
'0:1:37.0,2.0415
'0:1:37.1,2.0428
'0:1:37.2,2.0438
'0:1:37.3,2.0443
'0:1:37.4,2.0446
'0:1:37.5,2.0446
'0:1:37.6,2.0436
'0:1:37.7,2.0423
'0:1:37.8,2.0405
'0:1:37.9,2.0382
'0:1:38.0,2.0361
'0:1:38.1,2.0335
'0:1:38.2,2.0312
'0:1:38.3,2.0284
'0:1:38.4,2.026
'0:1:38.5,2.024
'0:1:38.6,2.0214
'0:1:38.7,2.0187
'0:1:38.8,2.0162
'0:1:38.9,2.0143
'0:1:39.0,2.0122
'0:1:39.1,2.0109
'0:1:39.2,2.0101
'0:1:39.3,2.0098
'0:1:39.4,2.0096
'0:1:39.5,2.0093
'0:1:39.6,2.0085
'0:1:39.7,2.008
'0:1:39.8,2.0074
'0:1:39.9,2.0065
'0:1:40.0,2.0057
'0:1:40.1,2.0046
'0:1:40.2,2.0032
'0:1:40.3,2.0014
