Time,GSR
'0:1:37.0,2.5170
'0:1:37.1,2.5164
'0:1:37.2,2.5367
'0:1:37.3,2.5601
'0:1:37.4,2.5741
'0:1:37.5,2.5735
'0:1:37.6,2.5659
'0:1:37.7,2.5597
'0:1:37.8,2.5565
'0:1:37.9,2.5577
'0:1:38.0,2.5542
'0:1:38.1,2.5462
'0:1:38.2,2.5330
'0:1:38.3,2.5284
'0:1:38.4,2.5310
'0:1:38.5,2.5442
'0:1:38.6,2.5507
'0:1:38.7,2.5462
'0:1:38.8,2.5448
'0:1:38.9,2.5440
'0:1:39.0,2.5434
'0:1:39.1,2.5424
'0:1:39.2,2.5428
'0:1:39.3,2.5418
'0:1:39.4,2.5411
'0:1:39.5,2.5407
'0:1:39.6,2.5401
