Time,GSR
'0:0:56.1,1.7340
'0:0:56.2,1.7337
'0:0:56.3,1.7337
'0:0:56.4,1.7336
'0:0:56.5,1.7332
'0:0:56.6,1.7330
'0:0:56.7,1.7329
'0:0:56.8,1.7327
'0:0:56.9,1.7329
'0:0:57.0,1.7326
'0:0:57.1,1.7323
'0:0:57.2,1.7322
'0:0:57.3,1.7320
'0:0:57.4,1.7317
'0:0:57.5,1.7315
'0:0:57.6,1.7312
'0:0:57.7,1.7315
'0:0:57.8,1.7315
'0:0:57.9,1.7316
'0:0:58.0,1.7315
'0:0:58.1,1.7313
'0:0:58.2,1.7313
'0:0:58.3,1.7310
'0:0:58.4,1.7308
'0:0:58.5,1.7315
'0:0:58.6,1.7356
'0:0:58.7,1.7363
'0:0:58.8,1.7357
'0:0:58.9,1.7353
'0:0:59.0,1.7347
'0:0:59.1,1.7343
'0:0:59.2,1.7337
'0:0:59.3,1.7333
'0:0:59.4,1.7332
'0:0:59.5,1.7329
'0:0:59.6,1.7326
'0:0:59.7,1.7320
'0:0:59.8,1.7315
'0:0:59.9,1.7310
'0:1:0.0,1.7306
'0:1:0.1,1.7301
'0:1:0.2,1.7296
'0:1:0.3,1.7291
'0:1:0.4,1.7288
'0:1:0.5,1.7282
'0:1:0.6,1.7275
'0:1:0.7,1.7269
'0:1:0.8,1.7265
'0:1:0.9,1.7261
'0:1:1.0,1.7257
'0:1:1.1,1.7255
'0:1:1.2,1.7257
'0:1:1.3,1.7257
'0:1:1.4,1.7255
'0:1:1.5,1.7252
'0:1:1.6,1.7250
'0:1:1.7,1.7247
'0:1:1.8,1.7245
'0:1:1.9,1.7245
'0:1:2.0,1.7236
'0:1:2.1,1.7231
'0:1:2.2,1.7233
'0:1:2.3,1.7230
'0:1:2.4,1.7226
'0:1:2.5,1.7219
'0:1:2.6,1.7214
'0:1:2.7,1.7209
'0:1:2.8,1.7203
'0:1:2.9,1.7202
'0:1:3.0,1.7196
'0:1:3.1,1.7192
'0:1:3.2,1.7188
'0:1:3.3,1.7183
'0:1:3.4,1.7181
'0:1:3.5,1.7175
'0:1:3.6,1.7171
'0:1:3.7,1.7167
'0:1:3.8,1.7164
'0:1:3.9,1.7160
'0:1:4.0,1.7157
'0:1:4.1,1.7154
'0:1:4.2,1.7153
'0:1:4.3,1.7151
'0:1:4.4,1.7148
'0:1:4.5,1.7144
'0:1:4.6,1.7141
'0:1:4.7,1.7139
'0:1:4.8,1.7136
'0:1:4.9,1.7133
'0:1:5.0,1.7130
'0:1:5.1,1.7130
'0:1:5.2,1.7127
'0:1:5.3,1.7126
'0:1:5.4,1.7122
'0:1:5.5,1.7118
'0:1:5.6,1.7118
'0:1:5.7,1.7118
'0:1:5.8,1.7115
'0:1:5.9,1.7112
'0:1:6.0,1.7111
'0:1:6.1,1.7108
'0:1:6.2,1.7108
'0:1:6.3,1.7105
'0:1:6.4,1.7102
'0:1:6.5,1.7102
'0:1:6.6,1.7101
'0:1:6.7,1.7102
