
Time,GSR
'0:1:14.4,3.2091
'0:1:14.5,3.2036
'0:1:14.6,3.1965
'0:1:14.7,3.1907
'0:1:14.8,3.1879
'0:1:14.9,3.1858
'0:1:15.0,3.1850
'0:1:15.1,3.1884
'0:1:15.2,3.1962
'0:1:15.3,3.2065
'0:1:15.4,3.2215
'0:1:15.5,3.2371
'0:1:15.6,3.2550
'0:1:15.7,3.2668
'0:1:15.8,3.2719
'0:1:15.9,3.2746
'0:1:16.0,3.2851
'0:1:16.1,3.2965
'0:1:16.2,3.3055
'0:1:16.3,3.3120
'0:1:16.4,3.3170
'0:1:16.5,3.3194
'0:1:16.6,3.3197
'0:1:16.7,3.3200
'0:1:16.8,3.3197
'0:1:16.9,3.3156
'0:1:17.0,3.3090
'0:1:17.1,3.3025
'0:1:17.2,3.2965
'0:1:17.3,3.2892
'0:1:17.4,3.2813
'0:1:17.5,3.2741
'0:1:17.6,3.2668
'0:1:17.7,3.2598
'0:1:17.8,3.2526
'0:1:17.9,3.2451
'0:1:18.0,3.2377
'0:1:18.1,3.2313
'0:1:18.2,3.2252
'0:1:18.3,3.2199
'0:1:18.4,3.2151
'0:1:18.5,3.2104
'0:1:18.6,3.2059
'0:1:18.7,3.2017
'0:1:18.8,3.1978
'0:1:18.9,3.1939
'0:1:19.0,3.1907
'0:1:19.1,3.1873
'0:1:19.2,3.1839
'0:1:19.3,3.1813
'0:1:19.4,3.1785
'0:1:19.5,3.1753
'0:1:19.6,3.1727
'0:1:19.7,3.1701
'0:1:19.8,3.1676
'0:1:19.9,3.1652
'0:1:20.0,3.1631
'0:1:20.1,3.1611
'0:1:20.2,3.1588
'0:1:20.3,3.1564
'0:1:20.4,3.1549
'0:1:20.5,3.1523
'0:1:20.6,3.1502
'0:1:20.7,3.1484
'0:1:20.8,3.1466
'0:1:20.9,3.1448
'0:1:21.0,3.1430
'0:1:21.1,3.1407
'0:1:21.2,3.1389
'0:1:21.3,3.1374
'0:1:21.4,3.1356
'0:1:21.5,3.1343
'0:1:21.6,3.1325
'0:1:21.7,3.1307
'0:1:21.8,3.1292
'0:1:21.9,3.1279
'0:1:22.0,3.1269
'0:1:22.1,3.1256
'0:1:22.2,3.1246
'0:1:22.3,3.1238
'0:1:22.4,3.1228
'0:1:22.5,3.1220
'0:1:22.6,3.1213
'0:1:22.7,3.1200
'0:1:22.8,3.1190
'0:1:22.9,3.1185
'0:1:23.0,3.1180
'0:1:23.1,3.1169
'0:1:23.2,3.1157
'0:1:23.3,3.1144
'0:1:23.4,3.1131
'0:1:23.5,3.1116
'0:1:23.6,3.1101
'0:1:23.7,3.1088
'0:1:23.8,3.1073
'0:1:23.9,3.1055
'0:1:24.0,3.1037
'0:1:24.1,3.1020
'0:1:24.2,3.1002
'0:1:24.3,3.0987
'0:1:24.4,3.0969
'0:1:24.5,3.0949
'0:1:24.6,3.0931
'0:1:24.7,3.0916
'0:1:24.8,3.0904
'0:1:24.9,3.0883
'0:1:25.0,3.0868
'0:1:25.1,3.0851
