,Epoch,HR,PC_HR,HR_MIN,HR_MAX,HRV,PC_HRV,HRV_MIN,HRV_MAX,BR,PC_BR,BR_MIN,BR_MAX,GSR,PC_GSR,GSR_MIN,GSR_MAX,Feedback
2019-03-19 04:33:01,14,100.66666666666667,17.18051244278425,100.0,101.0,53.666666666666664,-16.53046519393332,53.0,54.0,15.0,91.55844155844157,15.0,15.0,5.2755366666666585,182.87640529686658,5.24424,5.323040000000001,3.0
2019-03-19 04:33:02,14,100.0,16.404482559057197,98.0,101.0,54.0,-16.012020878367682,54.0,54.0,15.0,91.55844155844157,15.0,15.0,5.232433333333325,180.56518716683505,5.19373,5.25933,3.0
2019-03-19 04:33:03,14,97.33333333333333,13.300363024148998,93.0,101.0,54.0,-16.012020878367682,54.0,54.0,15.0,91.55844155844157,15.0,15.0,5.197453333333326,178.6895454487506,5.15439,5.24424,3.0
2019-03-19 04:33:04,14,93.33333333333333,8.64418372178671,89.0,98.0,54.0,-16.012020878367682,54.0,54.0,15.0,91.55844155844157,15.0,15.0,5.158413333333326,176.59620489203195,5.12712,5.19373,3.0
2019-03-19 04:33:05,14,90.0,4.764034303151476,88.0,93.0,54.0,-16.012020878367682,54.0,54.0,15.0,91.55844155844157,15.0,15.0,5.094216666666659,173.1539537153034,5.00114,5.15439,3.0
2019-03-19 04:33:06,14,88.0,2.435944651970332,87.0,89.0,54.0,-16.012020878367682,54.0,54.0,15.0,91.55844155844157,15.0,15.0,5.069819999999993,171.84579460203295,5.00114,5.12712,3.0
2019-03-19 04:33:07,14,87.33333333333333,1.6599147682432789,87.0,88.0,54.0,-16.012020878367682,54.0,54.0,15.0,91.55844155844157,15.0,15.0,5.046103333333327,170.57409736321353,5.00114,5.0812,3.0
2019-03-19 04:33:08,14,87.0,1.2718998263797603,87.0,87.0,54.0,-16.012020878367682,54.0,54.0,15.0,91.55844155844157,15.0,15.0,5.042979999999994,170.40662296928892,4.99177,5.0812,3.0
2019-03-19 04:33:09,14,88.0,2.435944651970332,87.0,90.0,54.0,-16.012020878367682,54.0,54.0,15.0,91.55844155844157,15.0,15.0,4.983453333333327,167.21477907739327,4.90262,5.05597,3.0
2019-03-19 04:33:10,14,90.33333333333333,5.152049245014995,87.0,94.0,54.0,-16.012020878367682,54.0,54.0,15.0,91.55844155844157,15.0,15.0,4.926889999999994,164.18183031484557,4.886279999999999,4.99177,3.0
2019-03-19 04:33:11,14,93.66666666666667,9.032198663650245,90.0,97.0,54.333333333333336,-15.493576562802048,54.0,55.0,15.0,91.55844155844157,15.0,15.0,4.89293666666666,162.361238877795,4.886279999999999,4.90262,3.0
2019-03-19 04:33:12,14,96.66666666666667,12.524333140421962,94.0,99.0,54.666666666666664,-14.975132247236422,54.0,55.0,14.666666666666666,87.3015873015873,14.0,15.0,4.874423333333328,161.36854647239755,4.847080000000001,4.8899099999999995,3.0
2019-03-19 04:33:13,14,96.66666666666667,12.524333140421962,94.0,99.0,55.0,-14.456687931670789,55.0,55.0,14.333333333333334,83.04473304473306,14.0,15.0,4.862523333333328,160.73046366950433,4.847080000000001,4.8899099999999995,3.0
