Time, GSR
'0:0:53.4,1.0564
'0:0:53.5,1.0642
'0:0:53.6,1.0477
'0:0:53.7,1.0817
'0:0:53.8,0.9428
'0:0:53.9,1.0083
'0:0:54.0,1.0306
'0:0:54.1,1.1004
'0:0:54.2,1.0351
'0:0:54.3,0.9597
'0:0:54.4,1.0170
'0:0:54.5,0.9992
'0:0:54.6,1.1243
'0:0:54.7,1.0561
'0:0:54.8,0.9585
'0:0:54.9,1.0093
'0:0:55.0,1.0159
'0:0:55.1,1.1029
'0:0:55.2,1.0006
'0:0:55.3,0.9890
'0:0:55.4,1.0299
'0:0:55.5,1.0453
'0:0:55.6,1.0755
'0:0:55.7,1.0234
'0:0:55.8,0.9705
'0:0:55.9,1.0162
'0:0:56.0,1.0467
'0:0:56.1,1.0722
'0:0:56.2,1.0120
'0:0:56.3,0.9657
'0:0:56.4,0.9995
'0:0:56.5,1.0832
'0:0:56.6,1.0557
'0:0:56.7,0.9854
'0:0:56.8,0.9933
'0:0:56.9,1.0070
'0:0:57.0,1.0936
'0:0:57.1,1.0449
'0:0:57.2,0.9880
'0:0:57.3,0.9898
'0:0:57.4,0.9965
'0:0:57.5,1.1066
'0:0:57.6,1.0358
'0:0:57.7,0.9814
'0:0:57.8,1.0108
'0:0:57.9,1.0177
'0:0:58.0,1.0834
'0:0:58.1,1.0211
'0:0:58.2,0.9560
'0:0:58.3,1.0261
'0:0:58.4,1.0546
'0:0:58.5,1.0785
'0:0:58.6,1.0125
'0:0:58.7,0.9407
'0:0:58.8,1.0261
'0:0:58.9,1.0526
'0:0:59.0,1.1173
'0:0:59.1,1.0606
'0:0:59.2,0.9143
'0:0:59.3,0.9754
'0:0:59.4,1.0582
'0:0:59.5,1.1554
'0:0:59.6,0.9936
'0:0:59.7,0.9171
'0:0:59.8,1.0147
'0:0:59.9,1.1102
'0:1:0.0,1.0697
'0:1:0.1,0.9380
'0:1:0.2,0.9331
'0:1:0.3,1.0066
'0:1:0.4,1.0422
'0:1:0.5,1.1112
'0:1:0.6,1.0663
'0:1:0.7,1.0137
'0:1:0.8,0.9120
'0:1:0.9,0.9825
'0:1:1.0,1.0500
'0:1:1.1,1.1204
'0:1:1.2,0.9749
'0:1:1.3,0.9605
'0:1:1.4,1.0356
'0:1:1.5,1.0945
'0:1:1.6,1.0345
'0:1:1.7,1.0285
'0:1:1.8,1.0270
'0:1:1.9,1.0283
'0:1:2.0,1.0286
'0:1:2.1,1.0308
'0:1:2.2,1.0324
'0:1:2.3,1.0416
'0:1:2.4,1.0465
'0:1:2.5,1.0419
'0:1:2.6,1.0266
'0:1:2.7,1.0201
'0:1:2.8,1.0254
'0:1:2.9,1.0214
'0:1:3.0,1.0210
'0:1:3.1,1.0219
'0:1:3.2,1.0216
'0:1:3.3,1.0216
'0:1:3.4,1.0183
'0:1:3.5,0.9988
'0:1:3.6,0.8147
'0:1:3.7,0.9336
'0:1:3.8,1.0196
'0:1:3.9,1.0157
'0:1:4.0,1.0420
'0:1:4.1,1.0289
'0:1:4.2,0.9594
'0:1:4.3,0.9711
'0:1:4.4,1.0136
'0:1:4.5,1.0435
'0:1:4.6,1.0466
'0:1:4.7,0.9934
'0:1:4.8,0.9496
'0:1:4.9,1.0091
'0:1:5.0,1.0247
'0:1:5.1,1.0552
'0:1:5.2,0.9944
'0:1:5.3,0.9756
'0:1:5.4,1.0024
'0:1:5.5,1.0150
'0:1:5.6,1.0487
'0:1:5.7,0.9978
'0:1:5.8,0.9879
'0:1:5.9,1.0010
